dir,snr,rx_f28,rx_f60,rx_f73
0,25.8442352941177,-48.1557647058823,-48.1557647058823,-48.1557647058823
0.746,24.4426315789474,-49.5573684210526,-49.5573684210526,-49.5573684210526
1.491,24.2247368421053,-49.7752631578947,-49.7752631578947,-49.7752631578947
2.237,25.5135365853659,-48.4864634146341,-48.4864634146341,-48.4864634146341
2.983,25.35625,-48.64375,-48.64375,-48.64375
3.729,26.2015662650603,-47.7984337349397,-47.7984337349397,-47.7984337349397
4.474,26.5395180722892,-47.4604819277108,-47.4604819277108,-47.4604819277108
5.22,26.837108433735,-47.162891566265,-47.162891566265,-47.162891566265
5.966,26.2326829268293,-47.7673170731707,-47.7673170731707,-47.7673170731707
6.711,28.72625,-45.27375,-45.27375,-45.27375
7.457,28.5863095238095,-45.4136904761905,-45.4136904761905,-45.4136904761905
8.203,29.4003614457831,-44.5996385542169,-44.5996385542169,-44.5996385542169
8.949,30.2404545454546,-43.7595454545454,-43.7595454545454,-43.7595454545454
9.694,30.1360975609756,-43.8639024390244,-43.8639024390244,-43.8639024390244
10.44,29.5054878048781,-44.4945121951219,-44.4945121951219,-44.4945121951219
11.186,31.4075308641976,-42.5924691358024,-42.5924691358024,-42.5924691358024
11.931,31.3327160493827,-42.6672839506173,-42.6672839506173,-42.6672839506173
12.677,30.5781927710844,-43.4218072289156,-43.4218072289156,-43.4218072289156
13.423,31.014875,-42.985125,-42.985125,-42.985125
14.169,31.455,-42.545,-42.545,-42.545
14.914,31.844125,-42.155875,-42.155875,-42.155875
15.66,30.9571604938272,-43.0428395061728,-43.0428395061728,-43.0428395061728
16.406,30.7209210526316,-43.2790789473684,-43.2790789473684,-43.2790789473684
17.151,30.2673684210527,-43.7326315789473,-43.7326315789473,-43.7326315789473
17.897,30.3817283950617,-43.6182716049383,-43.6182716049383,-43.6182716049383
18.643,30.5410843373494,-43.4589156626506,-43.4589156626506,-43.4589156626506
19.389,29.9443421052632,-44.0556578947368,-44.0556578947368,-44.0556578947368
20.134,29.014875,-44.985125,-44.985125,-44.985125
20.88,28.6551219512195,-45.3448780487805,-45.3448780487805,-45.3448780487805
