dir,snr,rx_f28,rx_f60,rx_f73
0,24.8565882352941,-49.1434117647059,-49.1434117647059,-49.1434117647059
0.746,23.5054054054054,-50.4945945945946,-50.4945945945946,-50.4945945945946
1.491,23.1389333333333,-50.8610666666667,-50.8610666666667,-50.8610666666667
2.237,24.1335802469136,-49.8664197530864,-49.8664197530864,-49.8664197530864
2.983,23.4469620253165,-50.5530379746835,-50.5530379746835,-50.5530379746835
3.729,23.9062195121951,-50.0937804878049,-50.0937804878049,-50.0937804878049
4.474,24.1281707317073,-49.8718292682927,-49.8718292682927,-49.8718292682927
5.22,23.3326829268293,-50.6673170731707,-50.6673170731707,-50.6673170731707
5.966,22.6471604938272,-51.3528395061728,-51.3528395061728,-51.3528395061728
6.711,24.8007692307693,-49.1992307692308,-49.1992307692308,-49.1992307692308
7.457,23.7921428571429,-50.2078571428571,-50.2078571428571,-50.2078571428571
8.203,23.5297530864198,-50.4702469135802,-50.4702469135802,-50.4702469135802
8.949,23.5433333333334,-50.4566666666666,-50.4566666666666,-50.4566666666666
9.694,22.9320987654321,-51.0679012345679,-51.0679012345679,-51.0679012345679
10.44,22.0788888888889,-51.9211111111111,-51.9211111111111,-51.9211111111111
11.186,23.846625,-50.153375,-50.153375,-50.153375
11.931,23.100875,-50.899125,-50.899125,-50.899125
12.677,22.05,-51.95,-51.95,-51.95
13.423,22.451,-51.549,-51.549,-51.549
14.169,22.417625,-51.582375,-51.582375,-51.582375
14.914,22.4253846153846,-51.5746153846154,-51.5746153846154,-51.5746153846154
15.66,21.299125,-52.700875,-52.700875,-52.700875
16.406,21.6371052631579,-52.3628947368421,-52.3628947368421,-52.3628947368421
17.151,21.9842105263158,-52.0157894736842,-52.0157894736842,-52.0157894736842
17.897,21.8213580246914,-52.1786419753086,-52.1786419753086,-52.1786419753086
18.643,22.6886585365854,-51.3113414634146,-51.3113414634146,-51.3113414634146
19.389,23.4351315789474,-50.5648684210526,-50.5648684210526,-50.5648684210526
20.134,23.55175,-50.44825,-50.44825,-50.44825
20.88,24.1733333333333,-49.8266666666667,-49.8266666666667,-49.8266666666667
21.626,25.5196341463415,-48.4803658536585,-48.4803658536585,-48.4803658536585
22.371,25.5626506024097,-48.4373493975903,-48.4373493975903,-48.4373493975903
23.117,25.5275675675676,-48.4724324324324,-48.4724324324324,-48.4724324324324
23.863,26.8469512195122,-47.1530487804878,-47.1530487804878,-47.1530487804878
24.609,26.9452272727273,-47.0547727272727,-47.0547727272727,-47.0547727272727
25.354,26.8068292682927,-47.1931707317073,-47.1931707317073,-47.1931707317073
26.1,27.675375,-46.324625,-46.324625,-46.324625
26.846,27.3583132530121,-46.6416867469879,-46.6416867469879,-46.6416867469879
27.591,29.5656626506024,-44.4343373493976,-44.4343373493976,-44.4343373493976
28.337,27.156265060241,-46.843734939759,-46.843734939759,-46.843734939759
29.083,27.367375,-46.632625,-46.632625,-46.632625
29.829,28.888488372093,-45.111511627907,-45.111511627907,-45.111511627907
30.574,28.9001234567901,-45.0998765432099,-45.0998765432099,-45.0998765432099
31.32,28.0286075949367,-45.9713924050633,-45.9713924050633,-45.9713924050633
32.066,27.6691780821918,-46.3308219178082,-46.3308219178082,-46.3308219178082
32.811,28.4223170731707,-45.5776829268293,-45.5776829268293,-45.5776829268293
33.557,28.3860240963856,-45.6139759036144,-45.6139759036144,-45.6139759036144
34.303,28.3003658536585,-45.6996341463415,-45.6996341463415,-45.6996341463415
35.049,27.905375,-46.094625,-46.094625,-46.094625
35.794,27.3291764705883,-46.6708235294117,-46.6708235294117,-46.6708235294117
36.54,27.8101219512195,-46.1898780487805,-46.1898780487805,-46.1898780487805
37.286,27.7403658536585,-46.2596341463415,-46.2596341463415,-46.2596341463415
38.031,28.376,-45.624,-45.624,-45.624
38.777,28.0325,-45.9675,-45.9675,-45.9675
39.523,26.8653846153846,-47.1346153846154,-47.1346153846154,-47.1346153846154
40.269,27.4102469135803,-46.5897530864197,-46.5897530864197,-46.5897530864197
41.014,27.2344,-46.7656,-46.7656,-46.7656
41.76,27.6885,-46.3115,-46.3115,-46.3115
42.506,27.4920987654321,-46.5079012345679,-46.5079012345679,-46.5079012345679
43.251,26.9282278481013,-47.0717721518987,-47.0717721518987,-47.0717721518987
43.997,26.5732142857143,-47.4267857142857,-47.4267857142857,-47.4267857142857
44.743,27.1176543209877,-46.8823456790123,-46.8823456790123,-46.8823456790123
45.489,26.9375903614458,-47.0624096385542,-47.0624096385542,-47.0624096385542
46.234,25.6414634146342,-48.3585365853658,-48.3585365853658,-48.3585365853658
46.98,26.4087951807229,-47.5912048192771,-47.5912048192771,-47.5912048192771
47.726,26.0842682926829,-47.9157317073171,-47.9157317073171,-47.9157317073171
48.471,26.3219047619048,-47.6780952380952,-47.6780952380952,-47.6780952380952
49.217,26.9261904761905,-47.0738095238095,-47.0738095238095,-47.0738095238095
49.963,26.0997530864198,-47.9002469135802,-47.9002469135802,-47.9002469135802
50.709,25.8981481481482,-48.1018518518518,-48.1018518518518,-48.1018518518518
51.454,25.2833333333334,-48.7166666666666,-48.7166666666666,-48.7166666666666
52.2,25.9468965517242,-48.0531034482758,-48.0531034482758,-48.0531034482758
52.946,25.9442168674699,-48.0557831325301,-48.0557831325301,-48.0557831325301
53.691,26.4480263157895,-47.5519736842105,-47.5519736842105,-47.5519736842105
54.437,23.8575949367089,-50.1424050632911,-50.1424050632911,-50.1424050632911
55.183,25.3381818181818,-48.6618181818182,-48.6618181818182,-48.6618181818182
55.929,25.2646835443038,-48.7353164556962,-48.7353164556962,-48.7353164556962
56.674,25.4368918918919,-48.5631081081081,-48.5631081081081,-48.5631081081081
57.42,26.4193243243243,-47.5806756756757,-47.5806756756757,-47.5806756756757
58.166,24.5758333333333,-49.4241666666667,-49.4241666666667,-49.4241666666667
58.911,24.9420731707317,-49.0579268292683,-49.0579268292683,-49.0579268292683
59.657,24.9723529411765,-49.0276470588235,-49.0276470588235,-49.0276470588235
60.403,25.184512195122,-48.815487804878,-48.815487804878,-48.815487804878
61.149,25.8658536585366,-48.1341463414634,-48.1341463414634,-48.1341463414634
61.894,24.6280263157895,-49.3719736842105,-49.3719736842105,-49.3719736842105
62.64,24.5401388888889,-49.4598611111111,-49.4598611111111,-49.4598611111111
63.386,25.2648148148148,-48.7351851851852,-48.7351851851852,-48.7351851851852
64.131,23.4737349397591,-50.5262650602409,-50.5262650602409,-50.5262650602409
64.877,23.5824657534247,-50.4175342465753,-50.4175342465753,-50.4175342465753
65.623,23.6746341463415,-50.3253658536585,-50.3253658536585,-50.3253658536585
66.369,23.225375,-50.774625,-50.774625,-50.774625
67.114,23.0753333333333,-50.9246666666667,-50.9246666666667,-50.9246666666667
67.86,23.2742105263158,-50.7257894736842,-50.7257894736842,-50.7257894736842
68.606,22.5343373493976,-51.4656626506024,-51.4656626506024,-51.4656626506024
69.351,21.8375675675676,-52.1624324324324,-52.1624324324324,-52.1624324324324
70.097,22.1784931506849,-51.8215068493151,-51.8215068493151,-51.8215068493151
70.843,21.7822580645161,-52.2177419354839,-52.2177419354839,-52.2177419354839
71.589,20.3326388888889,-53.6673611111111,-53.6673611111111,-53.6673611111111
72.334,21.66875,-52.33125,-52.33125,-52.33125
73.08,20.0974285714286,-53.9025714285714,-53.9025714285714,-53.9025714285714
73.826,19.54,-54.46,-54.46,-54.46
74.571,18.5377027027027,-55.4622972972973,-55.4622972972973,-55.4622972972973
75.317,18.5890540540541,-55.4109459459459,-55.4109459459459,-55.4109459459459
76.063,19.93525,-54.06475,-54.06475,-54.06475
76.809,18.4429230769231,-55.5570769230769,-55.5570769230769,-55.5570769230769
77.554,16.6964285714286,-57.3035714285714,-57.3035714285714,-57.3035714285714
78.3,17.9345333333333,-56.0654666666667,-56.0654666666667,-56.0654666666667
79.046,16.2128571428571,-57.7871428571429,-57.7871428571429,-57.7871428571429
79.791,16.6760810810811,-57.3239189189189,-57.3239189189189,-57.3239189189189
80.537,16.8402941176471,-57.1597058823529,-57.1597058823529,-57.1597058823529
81.283,18.375,-55.625,-55.625,-55.625
82.029,16.6832352941177,-57.3167647058823,-57.3167647058823,-57.3167647058823
82.774,18,-56,-56,-56
83.52,16.9892105263158,-57.0107894736842,-57.0107894736842,-57.0107894736842
84.266,17.0088311688312,-56.9911688311688,-56.9911688311688,-56.9911688311688
85.011,15.6712195121951,-58.3287804878049,-58.3287804878049,-58.3287804878049
85.757,18.5392857142857,-55.4607142857143,-55.4607142857143,-55.4607142857143
86.503,18.9522368421053,-55.0477631578947,-55.0477631578947,-55.0477631578947
87.249,18.597027027027,-55.402972972973,-55.402972972973,-55.402972972973
87.994,19.0663636363636,-54.9336363636364,-54.9336363636364,-54.9336363636364
88.74,19.4446052631579,-54.5553947368421,-54.5553947368421,-54.5553947368421
89.486,18.8236842105263,-55.1763157894737,-55.1763157894737,-55.1763157894737
90.231,19.4392753623189,-54.5607246376811,-54.5607246376811,-54.5607246376811
90.977,19.2783333333333,-54.7216666666667,-54.7216666666667,-54.7216666666667
