dir,snr,rx_f28,rx_f60,rx_f73
0,24.4745882352941,-49.5254117647059,-49.5254117647059,-49.5254117647059
0.746,23.7664864864865,-50.2335135135135,-50.2335135135135,-50.2335135135135
1.491,23.7461333333333,-50.2538666666667,-50.2538666666667,-50.2538666666667
2.237,24.7272839506173,-49.2727160493827,-49.2727160493827,-49.2727160493827
2.983,24.2250632911393,-49.7749367088607,-49.7749367088607,-49.7749367088607
3.729,24.4556097560976,-49.5443902439024,-49.5443902439024,-49.5443902439024
4.474,24.0812195121951,-49.9187804878049,-49.9187804878049,-49.9187804878049
5.22,23.1774074074074,-50.8225925925926,-50.8225925925926,-50.8225925925926
5.966,22.4174074074074,-51.5825925925926,-51.5825925925926,-51.5825925925926
6.711,23.8185897435898,-50.1814102564102,-50.1814102564102,-50.1814102564102
7.457,22.7691666666667,-51.2308333333333,-51.2308333333333,-51.2308333333333
8.203,22.761875,-51.238125,-51.238125,-51.238125
8.949,23.4434848484849,-50.5565151515151,-50.5565151515151,-50.5565151515151
9.694,22.885875,-51.114125,-51.114125,-51.114125
10.44,22.446125,-51.553875,-51.553875,-51.553875
11.186,24.640375,-49.359625,-49.359625,-49.359625
11.931,24.2169620253165,-49.7830379746835,-49.7830379746835,-49.7830379746835
12.677,23.6836585365854,-50.3163414634146,-50.3163414634146,-50.3163414634146
13.423,24.346,-49.654,-49.654,-49.654
14.169,24.529,-49.471,-49.471,-49.471
14.914,25.3065384615385,-48.6934615384615,-48.6934615384615,-48.6934615384615
15.66,24.466582278481,-49.533417721519,-49.533417721519,-49.533417721519
16.406,24.4358666666667,-49.5641333333333,-49.5641333333333,-49.5641333333333
17.151,24.1404,-49.8596,-49.8596,-49.8596
17.897,23.571375,-50.428625,-50.428625,-50.428625
18.643,23.633950617284,-50.366049382716,-50.366049382716,-50.366049382716
19.389,23.4025,-50.5975,-50.5975,-50.5975
20.134,22.4462025316456,-51.5537974683544,-51.5537974683544,-51.5537974683544
20.88,21.7256790123457,-52.2743209876543,-52.2743209876543,-52.2743209876543
21.626,21.0651219512195,-52.9348780487805,-52.9348780487805,-52.9348780487805
22.371,20.0125301204819,-53.9874698795181,-53.9874698795181,-53.9874698795181
23.117,18.9865753424657,-55.0134246575343,-55.0134246575343,-55.0134246575343
23.863,18.6224691358025,-55.3775308641975,-55.3775308641975,-55.3775308641975
24.609,18.0052272727273,-55.9947727272727,-55.9947727272727,-55.9947727272727
25.354,17.1897530864198,-56.8102469135802,-56.8102469135802,-56.8102469135802
26.1,16.9935443037975,-57.0064556962025,-57.0064556962025,-57.0064556962025
26.846,16.4953012048193,-57.5046987951807,-57.5046987951807,-57.5046987951807
27.591,18.7043373493976,-55.2956626506024,-55.2956626506024,-55.2956626506024
28.337,17.5621951219512,-56.4378048780488,-56.4378048780488,-56.4378048780488
29.083,18.3946835443038,-55.6053164556962,-55.6053164556962,-55.6053164556962
29.829,19.106705882353,-54.893294117647,-54.893294117647,-54.893294117647
30.574,19.2943209876543,-54.7056790123457,-54.7056790123457,-54.7056790123457
31.32,18.3644303797468,-55.6355696202532,-55.6355696202532,-55.6355696202532
32.066,18.4905555555556,-55.5094444444444,-55.5094444444444,-55.5094444444444
32.811,18.9858536585366,-55.0141463414634,-55.0141463414634,-55.0141463414634
33.557,18.7206024096386,-55.2793975903614,-55.2793975903614,-55.2793975903614
34.303,17.9869512195122,-56.0130487804878,-56.0130487804878,-56.0130487804878
35.049,17.9694936708861,-56.0305063291139,-56.0305063291139,-56.0305063291139
35.794,17.6897647058824,-56.3102352941176,-56.3102352941176,-56.3102352941176
36.54,18.9668292682927,-55.0331707317073,-55.0331707317073,-55.0331707317073
37.286,18.7603658536585,-55.2396341463415,-55.2396341463415,-55.2396341463415
38.031,20.3810126582279,-53.6189873417721,-53.6189873417721,-53.6189873417721
38.777,20.4170238095238,-53.5829761904762,-53.5829761904762,-53.5829761904762
39.523,20.6035897435897,-53.3964102564103,-53.3964102564103,-53.3964102564103
40.269,21.7993827160494,-52.2006172839506,-52.2006172839506,-52.2006172839506
41.014,22.6418918918919,-51.3581081081081,-51.3581081081081,-51.3581081081081
41.76,22.8075,-51.1925,-51.1925,-51.1925
42.506,22.91675,-51.08325,-51.08325,-51.08325
43.251,22.8544303797468,-51.1455696202532,-51.1455696202532,-51.1455696202532
43.997,22.9460240963856,-51.0539759036144,-51.0539759036144,-51.0539759036144
44.743,23.9393827160494,-50.0606172839506,-50.0606172839506,-50.0606172839506
45.489,24.17,-49.83,-49.83,-49.83
46.234,24.0251851851852,-49.9748148148148,-49.9748148148148,-49.9748148148148
46.98,24.7614457831326,-49.2385542168674,-49.2385542168674,-49.2385542168674
47.726,23.9526829268293,-50.0473170731707,-50.0473170731707,-50.0473170731707
48.471,24.1614285714286,-49.8385714285714,-49.8385714285714,-49.8385714285714
49.217,24.806265060241,-49.193734939759,-49.193734939759,-49.193734939759
49.963,24.4351898734177,-49.5648101265823,-49.5648101265823,-49.5648101265823
50.709,24.3108641975309,-49.6891358024691,-49.6891358024691,-49.6891358024691
51.454,23.8944444444445,-50.1055555555555,-50.1055555555555,-50.1055555555555
52.2,24.3779069767442,-49.6220930232558,-49.6220930232558,-49.6220930232558
52.946,24.3834146341464,-49.6165853658536,-49.6165853658536,-49.6165853658536
53.691,25.3526666666667,-48.6473333333333,-48.6473333333333,-48.6473333333333
54.437,23.2964556962025,-50.7035443037975,-50.7035443037975,-50.7035443037975
55.183,24.7911688311688,-49.2088311688312,-49.2088311688312,-49.2088311688312
55.929,25.0603797468355,-48.9396202531645,-48.9396202531645,-48.9396202531645
56.674,26.0108219178082,-47.9891780821918,-47.9891780821918,-47.9891780821918
57.42,27.5474324324325,-46.4525675675675,-46.4525675675675,-46.4525675675675
58.166,25.4545833333333,-48.5454166666667,-48.5454166666667,-48.5454166666667
58.911,26.2676829268293,-47.7323170731707,-47.7323170731707,-47.7323170731707
59.657,26.3588235294118,-47.6411764705882,-47.6411764705882,-47.6411764705882
60.403,27.0382716049383,-46.9617283950617,-46.9617283950617,-46.9617283950617
61.149,27.49075,-46.50925,-46.50925,-46.50925
61.894,27.2332,-46.7668,-46.7668,-46.7668
62.64,27.1936111111111,-46.8063888888889,-46.8063888888889,-46.8063888888889
63.386,28.6069620253165,-45.3930379746835,-45.3930379746835,-45.3930379746835
64.131,27.2622891566265,-46.7377108433735,-46.7377108433735,-46.7377108433735
64.877,27.6131944444445,-46.3868055555555,-46.3868055555555,-46.3868055555555
65.623,27.4926829268293,-46.5073170731707,-46.5073170731707,-46.5073170731707
66.369,27.87175,-46.12825,-46.12825,-46.12825
67.114,27.2764864864865,-46.7235135135135,-46.7235135135135,-46.7235135135135
67.86,27.4353333333333,-46.5646666666667,-46.5646666666667,-46.5646666666667
68.606,27.228024691358,-46.771975308642,-46.771975308642,-46.771975308642
69.351,26.8151351351352,-47.1848648648648,-47.1848648648648,-47.1848648648648
70.097,27.8234246575343,-46.1765753424657,-46.1765753424657,-46.1765753424657
70.843,27.2595081967213,-46.7404918032787,-46.7404918032787,-46.7404918032787
71.589,26.1164788732395,-47.8835211267605,-47.8835211267605,-47.8835211267605
72.334,27.4715277777778,-46.5284722222222,-46.5284722222222,-46.5284722222222
73.08,26.5848529411765,-47.4151470588235,-47.4151470588235,-47.4151470588235
73.826,26.0515789473684,-47.9484210526316,-47.9484210526316,-47.9484210526316
74.571,25.8594594594595,-48.1405405405405,-48.1405405405405,-48.1405405405405
75.317,26.0055405405406,-47.9944594594594,-47.9944594594594,-47.9944594594594
76.063,26.826375,-47.173625,-47.173625,-47.173625
76.809,26.4598461538462,-47.5401538461538,-47.5401538461538,-47.5401538461538
77.554,25.0565714285714,-48.9434285714286,-48.9434285714286,-48.9434285714286
78.3,25.9654054054054,-48.0345945945946,-48.0345945945946,-48.0345945945946
79.046,25.7188157894737,-48.2811842105263,-48.2811842105263,-48.2811842105263
79.791,25.5182432432433,-48.4817567567567,-48.4817567567567,-48.4817567567567
80.537,24.9676119402985,-49.0323880597015,-49.0323880597015,-49.0323880597015
81.283,26.106231884058,-47.893768115942,-47.893768115942,-47.893768115942
82.029,25.0037313432836,-48.9962686567164,-48.9962686567164,-48.9962686567164
82.774,26.5075,-47.4925,-47.4925,-47.4925
83.52,25.2522666666667,-48.7477333333333,-48.7477333333333,-48.7477333333333
84.266,24.6702597402598,-49.3297402597402,-49.3297402597402,-49.3297402597402
85.011,23.1048780487805,-50.8951219512195,-50.8951219512195,-50.8951219512195
85.757,24.2712676056338,-49.7287323943662,-49.7287323943662,-49.7287323943662
86.503,24.0794736842105,-49.9205263157895,-49.9205263157895,-49.9205263157895
87.249,23.2131506849315,-50.7868493150685,-50.7868493150685,-50.7868493150685
87.994,23.299393939394,-50.700606060606,-50.700606060606,-50.700606060606
88.74,23.8280263157895,-50.1719736842105,-50.1719736842105,-50.1719736842105
89.486,22.5897333333333,-51.4102666666667,-51.4102666666667,-51.4102666666667
90.231,23.5158823529412,-50.4841176470588,-50.4841176470588,-50.4841176470588
90.977,23.4912121212121,-50.5087878787879,-50.5087878787879,-50.5087878787879
91.723,23.4666666666667,-50.5333333333333,-50.5333333333333,-50.5333333333333
92.469,23.6609333333334,-50.3390666666666,-50.3390666666666,-50.3390666666666
93.214,23.5039189189189,-50.4960810810811,-50.4960810810811,-50.4960810810811
93.96,22.8115068493151,-51.1884931506849,-51.1884931506849,-51.1884931506849
94.706,22.7158461538462,-51.2841538461538,-51.2841538461538,-51.2841538461538
95.451,21.8445205479452,-52.1554794520548,-52.1554794520548,-52.1554794520548
96.197,21.8597468354431,-52.140253164557,-52.140253164557,-52.140253164557
96.943,21.37125,-52.62875,-52.62875,-52.62875
97.689,21.1652,-52.8348,-52.8348,-52.8348
98.434,22.0480821917808,-51.9519178082192,-51.9519178082192,-51.9519178082192
99.18,23.5511764705882,-50.4488235294118,-50.4488235294118,-50.4488235294118
99.926,21.3805405405406,-52.6194594594594,-52.6194594594594,-52.6194594594594
100.671,21.0869117647059,-52.9130882352941,-52.9130882352941,-52.9130882352941
101.417,21.9385365853659,-52.0614634146341,-52.0614634146341,-52.0614634146341
102.163,19.9454666666667,-54.0545333333333,-54.0545333333333,-54.0545333333333
102.909,21.7655,-52.2345,-52.2345,-52.2345
103.654,22.6925301204819,-51.3074698795181,-51.3074698795181,-51.3074698795181
104.4,22.1171604938272,-51.8828395061728,-51.8828395061728,-51.8828395061728
105.146,22.5960273972603,-51.4039726027397,-51.4039726027397,-51.4039726027397
105.891,24.034875,-49.965125,-49.965125,-49.965125
106.637,24.4962666666667,-49.5037333333333,-49.5037333333333,-49.5037333333333
107.383,23.8989156626506,-50.1010843373494,-50.1010843373494,-50.1010843373494
108.129,24.8683544303798,-49.1316455696202,-49.1316455696202,-49.1316455696202
108.874,25.9043902439025,-48.0956097560975,-48.0956097560975,-48.0956097560975
109.62,26.332125,-47.667875,-47.667875,-47.667875
110.366,26.4074074074074,-47.5925925925926,-47.5925925925926,-47.5925925925926
111.111,25.741686746988,-48.258313253012,-48.258313253012,-48.258313253012
111.857,26.7135365853659,-47.2864634146341,-47.2864634146341,-47.2864634146341
112.603,27.8778481012658,-46.1221518987342,-46.1221518987342,-46.1221518987342
113.349,27.6365,-46.3635,-46.3635,-46.3635
114.094,27.0850632911393,-46.9149367088607,-46.9149367088607,-46.9149367088607
114.84,27.7217333333334,-46.2782666666666,-46.2782666666666,-46.2782666666666
115.586,28.3074666666667,-45.6925333333333,-45.6925333333333,-45.6925333333333
116.331,28.0212195121951,-45.9787804878049,-45.9787804878049,-45.9787804878049
117.077,27.6104054054054,-46.3895945945946,-46.3895945945946,-46.3895945945946
117.823,27.2730487804878,-46.7269512195122,-46.7269512195122,-46.7269512195122
118.569,28.8434285714286,-45.1565714285714,-45.1565714285714,-45.1565714285714
119.314,27.5360869565217,-46.4639130434783,-46.4639130434783,-46.4639130434783
