dir,snr,rx_f28,rx_f60,rx_f73
0,30.638705882353,-43.361294117647,-43.361294117647,-43.361294117647
0.746,29.4548684210526,-44.5451315789474,-44.5451315789474,-44.5451315789474
1.491,28.2638157894737,-45.7361842105263,-45.7361842105263,-45.7361842105263
2.237,28.5148780487805,-45.4851219512195,-45.4851219512195,-45.4851219512195
2.983,27.691375,-46.308625,-46.308625,-46.308625
3.729,27.3865060240964,-46.6134939759036,-46.6134939759036,-46.6134939759036
4.474,26.2065060240964,-47.7934939759036,-47.7934939759036,-47.7934939759036
5.22,24.7528915662651,-49.2471084337349,-49.2471084337349,-49.2471084337349
5.966,22.8186585365854,-51.1813414634146,-51.1813414634146,-51.1813414634146
6.711,23.326375,-50.673625,-50.673625,-50.673625
7.457,21.3686904761905,-52.6313095238095,-52.6313095238095,-52.6313095238095
8.203,19.6327710843374,-54.3672289156626,-54.3672289156626,-54.3672289156626
8.949,19.550303030303,-54.449696969697,-54.449696969697,-54.449696969697
9.694,20.0246341463415,-53.9753658536585,-53.9753658536585,-53.9753658536585
10.44,20.5157317073171,-53.4842682926829,-53.4842682926829,-53.4842682926829
11.186,23.5266666666667,-50.4733333333333,-50.4733333333333,-50.4733333333333
11.931,24.1107407407408,-49.8892592592592,-49.8892592592592,-49.8892592592592
12.677,24.5590361445783,-49.4409638554217,-49.4409638554217,-49.4409638554217
13.423,26.038625,-47.961375,-47.961375,-47.961375
14.169,27.3067073170732,-46.6932926829268,-46.6932926829268,-46.6932926829268
14.914,28.233375,-45.766625,-45.766625,-45.766625
15.66,27.6816049382716,-46.3183950617284,-46.3183950617284,-46.3183950617284
16.406,28.4259210526316,-45.5740789473684,-45.5740789473684,-45.5740789473684
17.151,28.0384210526316,-45.9615789473684,-45.9615789473684,-45.9615789473684
17.897,28.3918518518519,-45.6081481481481,-45.6081481481481,-45.6081481481481
18.643,29.0738554216868,-44.9261445783132,-44.9261445783132,-44.9261445783132
19.389,28.8105263157895,-45.1894736842105,-45.1894736842105,-45.1894736842105
20.134,28.741125,-45.258875,-45.258875,-45.258875
20.88,29.0909756097561,-44.9090243902439,-44.9090243902439,-44.9090243902439
21.626,29.23,-44.77,-44.77,-44.77
22.371,28.8175903614458,-45.1824096385542,-45.1824096385542,-45.1824096385542
23.117,28.1904,-45.8096,-45.8096,-45.8096
23.863,28.4371951219512,-45.5628048780488,-45.5628048780488,-45.5628048780488
24.609,27.4317045454546,-46.5682954545454,-46.5682954545454,-46.5682954545454
25.354,26.2420481927711,-47.7579518072289,-47.7579518072289,-47.7579518072289
26.1,25.926375,-48.073625,-48.073625,-48.073625
