dir,snr,rx_f28,rx_f60,rx_f73
0,31.1905882352941,-42.8094117647059,-42.8094117647059,-42.8094117647059
0.746,31.3446052631579,-42.6553947368421,-42.6553947368421,-42.6553947368421
1.491,30.8443421052632,-43.1556578947368,-43.1556578947368,-43.1556578947368
2.237,31.6968292682927,-42.3031707317073,-42.3031707317073,-42.3031707317073
2.983,31.486375,-42.513625,-42.513625,-42.513625
3.729,32.4036144578314,-41.5963855421686,-41.5963855421686,-41.5963855421686
4.474,32.4407228915663,-41.5592771084337,-41.5592771084337,-41.5592771084337
5.22,32.1166265060241,-41.8833734939759,-41.8833734939759,-41.8833734939759
5.966,31.0924390243903,-42.9075609756097,-42.9075609756097,-42.9075609756097
6.711,33.035625,-40.964375,-40.964375,-40.964375
7.457,32.0767857142857,-41.9232142857143,-41.9232142857143,-41.9232142857143
8.203,32.4495180722892,-41.5504819277108,-41.5504819277108,-41.5504819277108
8.949,32.5710606060606,-41.4289393939394,-41.4289393939394,-41.4289393939394
9.694,32.3023170731707,-41.6976829268293,-41.6976829268293,-41.6976829268293
10.44,31.2601219512195,-42.7398780487805,-42.7398780487805,-42.7398780487805
11.186,32.3323456790124,-41.6676543209876,-41.6676543209876,-41.6676543209876
11.931,31.6035802469136,-42.3964197530864,-42.3964197530864,-42.3964197530864
12.677,30.1420481927711,-43.8579518072289,-43.8579518072289,-43.8579518072289
13.423,30.20475,-43.79525,-43.79525,-43.79525
14.169,29.9748780487805,-44.0251219512195,-44.0251219512195,-44.0251219512195
14.914,30.08775,-43.91225,-43.91225,-43.91225
15.66,28.3724691358025,-45.6275308641975,-45.6275308641975,-45.6275308641975
16.406,28.3401315789474,-45.6598684210526,-45.6598684210526,-45.6598684210526
17.151,27.3003947368421,-46.6996052631579,-46.6996052631579,-46.6996052631579
17.897,26.5961728395062,-47.4038271604938,-47.4038271604938,-47.4038271604938
18.643,26.5251807228916,-47.4748192771084,-47.4748192771084,-47.4748192771084
19.389,25.6436842105263,-48.3563157894737,-48.3563157894737,-48.3563157894737
20.134,24.737125,-49.262875,-49.262875,-49.262875
20.88,24.7718292682927,-49.2281707317073,-49.2281707317073,-49.2281707317073
21.626,24.9459036144578,-49.0540963855422,-49.0540963855422,-49.0540963855422
22.371,24.4427710843374,-49.5572289156626,-49.5572289156626,-49.5572289156626
23.117,24.2538666666667,-49.7461333333333,-49.7461333333333,-49.7461333333333
23.863,24.8639024390244,-49.1360975609756,-49.1360975609756,-49.1360975609756
24.609,24.8470454545455,-49.1529545454545,-49.1529545454545,-49.1529545454545
25.354,24.1614457831325,-49.8385542168675,-49.8385542168675,-49.8385542168675
26.1,25.294625,-48.705375,-48.705375,-48.705375
26.846,25.2302409638554,-48.7697590361446,-48.7697590361446,-48.7697590361446
27.591,27.7614457831325,-46.2385542168675,-46.2385542168675,-46.2385542168675
28.337,26.1660240963856,-47.8339759036144,-47.8339759036144,-47.8339759036144
29.083,26.785125,-47.214875,-47.214875,-47.214875
29.829,28.7598837209302,-45.2401162790698,-45.2401162790698,-45.2401162790698
30.574,29.1024691358025,-44.8975308641975,-44.8975308641975,-44.8975308641975
31.32,28.6575949367089,-45.3424050632911,-45.3424050632911,-45.3424050632911
32.066,28.6377027027027,-45.3622972972973,-45.3622972972973,-45.3622972972973
32.811,29.7407317073171,-44.2592682926829,-44.2592682926829,-44.2592682926829
33.557,30.090843373494,-43.909156626506,-43.909156626506,-43.909156626506
34.303,30.1976829268293,-43.8023170731707,-43.8023170731707,-43.8023170731707
35.049,30.4372839506173,-43.5627160493827,-43.5627160493827,-43.5627160493827
35.794,30.3764705882353,-43.6235294117647,-43.6235294117647,-43.6235294117647
36.54,31.4586585365854,-42.5413414634146,-42.5413414634146,-42.5413414634146
37.286,31.716265060241,-42.283734939759,-42.283734939759,-42.283734939759
38.031,32.5542857142857,-41.4457142857143,-41.4457142857143,-41.4457142857143
38.777,32.7062352941177,-41.2937647058823,-41.2937647058823,-41.2937647058823
39.523,32.48825,-41.51175,-41.51175,-41.51175
40.269,33.0313414634147,-40.9686585365853,-40.9686585365853,-40.9686585365853
41.014,33.4789610389611,-40.5210389610389,-40.5210389610389,-40.5210389610389
41.76,33.839625,-40.160375,-40.160375,-40.160375
42.506,34.0221951219512,-39.9778048780488,-39.9778048780488,-39.9778048780488
43.251,34.1216049382716,-39.8783950617284,-39.8783950617284,-39.8783950617284
43.997,33.9635714285714,-40.0364285714286,-40.0364285714286,-40.0364285714286
44.743,34.7554320987655,-39.2445679012345,-39.2445679012345,-39.2445679012345
45.489,35.2019277108434,-38.7980722891566,-38.7980722891566,-38.7980722891566
46.234,34.3042857142857,-39.6957142857143,-39.6957142857143,-39.6957142857143
46.98,35.2860240963856,-38.7139759036144,-38.7139759036144,-38.7139759036144
47.726,34.3412195121951,-39.6587804878049,-39.6587804878049,-39.6587804878049
48.471,35.3885714285714,-38.6114285714286,-38.6114285714286,-38.6114285714286
49.217,35.8779761904762,-38.1220238095238,-38.1220238095238,-38.1220238095238
49.963,35.2320731707317,-38.7679268292683,-38.7679268292683,-38.7679268292683
50.709,35.4275609756098,-38.5724390243902,-38.5724390243902,-38.5724390243902
51.454,35.1146913580247,-38.8853086419753,-38.8853086419753,-38.8853086419753
52.2,35.1506818181818,-38.8493181818182,-38.8493181818182,-38.8493181818182
52.946,35.4763855421687,-38.5236144578313,-38.5236144578313,-38.5236144578313
53.691,36.1854545454546,-37.8145454545454,-37.8145454545454,-37.8145454545454
54.437,33.756875,-40.243125,-40.243125,-40.243125
55.183,34.6189743589744,-39.3810256410256,-39.3810256410256,-39.3810256410256
55.929,34.648375,-39.351625,-39.351625,-39.351625
56.674,34.7482666666667,-39.2517333333333,-39.2517333333333,-39.2517333333333
57.42,35.4712,-38.5288,-38.5288,-38.5288
58.166,34.04625,-39.95375,-39.95375,-39.95375
58.911,33.9270238095238,-40.0729761904762,-40.0729761904762,-40.0729761904762
59.657,34.2344186046512,-39.7655813953488,-39.7655813953488,-39.7655813953488
60.403,34.6110843373494,-39.3889156626506,-39.3889156626506,-39.3889156626506
61.149,34.9957831325301,-39.0042168674699,-39.0042168674699,-39.0042168674699
61.894,34.303552631579,-39.696447368421,-39.696447368421,-39.696447368421
62.64,33.5335616438356,-40.4664383561644,-40.4664383561644,-40.4664383561644
63.386,34.3709638554217,-39.6290361445783,-39.6290361445783,-39.6290361445783
64.131,33.3263855421687,-40.6736144578313,-40.6736144578313,-40.6736144578313
64.877,33.254794520548,-40.745205479452,-40.745205479452,-40.745205479452
65.623,32.6760240963856,-41.3239759036144,-41.3239759036144,-41.3239759036144
66.369,32.8428048780488,-41.1571951219512,-41.1571951219512,-41.1571951219512
67.114,32.2163636363637,-41.7836363636363,-41.7836363636363,-41.7836363636363
67.86,32.274025974026,-41.725974025974,-41.725974025974,-41.725974025974
68.606,32.0989156626506,-41.9010843373494,-41.9010843373494,-41.9010843373494
69.351,31.3478666666667,-42.6521333333333,-42.6521333333333,-42.6521333333333
70.097,31.9658108108108,-42.0341891891892,-42.0341891891892,-42.0341891891892
70.843,31.3751612903226,-42.6248387096774,-42.6248387096774,-42.6248387096774
71.589,29.9202739726028,-44.0797260273972,-44.0797260273972,-44.0797260273972
72.334,31.3430555555556,-42.6569444444444,-42.6569444444444,-42.6569444444444
73.08,30.0102857142857,-43.9897142857143,-43.9897142857143,-43.9897142857143
73.826,29.6661038961039,-44.3338961038961,-44.3338961038961,-44.3338961038961
