dir,snr,rx_f28,rx_f60,rx_f73
0,21.3448235294118,-52.6551764705882,-52.6551764705882,-52.6551764705882
0.746,20.1302631578947,-53.8697368421053,-53.8697368421053,-53.8697368421053
1.491,20.1197368421053,-53.8802631578947,-53.8802631578947,-53.8802631578947
2.237,22.6424390243903,-51.3575609756097,-51.3575609756097,-51.3575609756097
2.983,23.713375,-50.286625,-50.286625,-50.286625
3.729,25.2931325301205,-48.7068674698795,-48.7068674698795,-48.7068674698795
4.474,25.8336144578313,-48.1663855421687,-48.1663855421687,-48.1663855421687
5.22,26.3321686746988,-47.6678313253012,-47.6678313253012,-47.6678313253012
5.966,25.9409756097561,-48.0590243902439,-48.0590243902439,-48.0590243902439
6.711,28.517125,-45.482875,-45.482875,-45.482875
7.457,28.3760714285714,-45.6239285714286,-45.6239285714286,-45.6239285714286
8.203,29.2213253012048,-44.7786746987952,-44.7786746987952,-44.7786746987952
8.949,29.8478787878788,-44.1521212121212,-44.1521212121212,-44.1521212121212
9.694,29.6887804878049,-44.3112195121951,-44.3112195121951,-44.3112195121951
10.44,29.2610975609756,-44.7389024390244,-44.7389024390244,-44.7389024390244
11.186,31.0506172839506,-42.9493827160494,-42.9493827160494,-42.9493827160494
11.931,30.9892592592593,-43.0107407407407,-43.0107407407407,-43.0107407407407
12.677,30.1656626506024,-43.8343373493976,-43.8343373493976,-43.8343373493976
13.423,30.88125,-43.11875,-43.11875,-43.11875
14.169,31.405,-42.595,-42.595,-42.595
14.914,31.97575,-42.02425,-42.02425,-42.02425
15.66,31.1913580246914,-42.8086419753086,-42.8086419753086,-42.8086419753086
16.406,31.2689473684211,-42.7310526315789,-42.7310526315789,-42.7310526315789
17.151,31.0430263157895,-42.9569736842105,-42.9569736842105,-42.9569736842105
17.897,31.5730864197531,-42.4269135802469,-42.4269135802469,-42.4269135802469
18.643,32.0081927710844,-41.9918072289156,-41.9918072289156,-41.9918072289156
19.389,31.8342105263158,-42.1657894736842,-42.1657894736842,-42.1657894736842
20.134,31.794375,-42.205625,-42.205625,-42.205625
20.88,32.6874390243903,-41.3125609756097,-41.3125609756097,-41.3125609756097
21.626,32.5467469879518,-41.4532530120482,-41.4532530120482,-41.4532530120482
22.371,32.2696385542169,-41.7303614457831,-41.7303614457831,-41.7303614457831
23.117,32.0762666666667,-41.9237333333333,-41.9237333333333,-41.9237333333333
23.863,32.6308536585366,-41.3691463414634,-41.3691463414634,-41.3691463414634
24.609,32.3960227272728,-41.6039772727272,-41.6039772727272,-41.6039772727272
25.354,31.993734939759,-42.0062650602409,-42.0062650602409,-42.0062650602409
26.1,31.963625,-42.036375,-42.036375,-42.036375
26.846,30.9777108433735,-43.0222891566265,-43.0222891566265,-43.0222891566265
27.591,32.9977108433735,-41.0022891566265,-41.0022891566265,-41.0022891566265
28.337,30.9580722891566,-43.0419277108434,-43.0419277108434,-43.0419277108434
29.083,31.316625,-42.683375,-42.683375,-42.683375
29.829,31.5518604651163,-42.4481395348837,-42.4481395348837,-42.4481395348837
30.574,31.4113580246914,-42.5886419753086,-42.5886419753086,-42.5886419753086
31.32,30.7181012658228,-43.2818987341772,-43.2818987341772,-43.2818987341772
32.066,30.2716216216216,-43.7283783783784,-43.7283783783784,-43.7283783783784
32.811,30.8079268292683,-43.1920731707317,-43.1920731707317,-43.1920731707317
33.557,30.5739759036145,-43.4260240963855,-43.4260240963855,-43.4260240963855
34.303,30.2641463414634,-43.7358536585366,-43.7358536585366,-43.7358536585366
35.049,29.6675308641975,-44.3324691358025,-44.3324691358025,-44.3324691358025
35.794,29.1768235294118,-44.8231764705882,-44.8231764705882,-44.8231764705882
36.54,29.934512195122,-44.065487804878,-44.065487804878,-44.065487804878
37.286,29.9496385542169,-44.0503614457831,-44.0503614457831,-44.0503614457831
38.031,30.4015476190476,-43.5984523809524,-43.5984523809524,-43.5984523809524
38.777,30.1930588235294,-43.8069411764706,-43.8069411764706,-43.8069411764706
39.523,29.64175,-44.35825,-44.35825,-44.35825
40.269,30.0165853658537,-43.9834146341463,-43.9834146341463,-43.9834146341463
41.014,29.4294805194805,-44.5705194805195,-44.5705194805195,-44.5705194805195
41.76,29.9035,-44.0965,-44.0965,-44.0965
42.506,29.9312195121951,-44.0687804878049,-44.0687804878049,-44.0687804878049
43.251,29.331975308642,-44.668024691358,-44.668024691358,-44.668024691358
43.997,28.7828571428572,-45.2171428571428,-45.2171428571428,-45.2171428571428
44.743,29.1998765432099,-44.8001234567901,-44.8001234567901,-44.8001234567901
45.489,29.0160240963856,-44.9839759036144,-44.9839759036144,-44.9839759036144
46.234,27.9392857142857,-46.0607142857143,-46.0607142857143,-46.0607142857143
46.98,28.7195180722892,-45.2804819277108,-45.2804819277108,-45.2804819277108
47.726,28.1029268292683,-45.8970731707317,-45.8970731707317,-45.8970731707317
48.471,28.5663095238095,-45.4336904761904,-45.4336904761904,-45.4336904761904
49.217,28.7422619047619,-45.2577380952381,-45.2577380952381,-45.2577380952381
49.963,27.524268292683,-46.4757317073171,-46.4757317073171,-46.4757317073171
50.709,27.0635365853659,-46.9364634146341,-46.9364634146341,-46.9364634146341
51.454,26.6332098765432,-47.3667901234568,-47.3667901234568,-47.3667901234568
52.2,26.4023863636364,-47.5976136363636,-47.5976136363636,-47.5976136363636
52.946,26.4556626506024,-47.5443373493976,-47.5443373493976,-47.5443373493976
53.691,27.1462337662338,-46.8537662337662,-46.8537662337662,-46.8537662337662
54.437,24.183875,-49.816125,-49.816125,-49.816125
55.183,25.4842307692308,-48.5157692307692,-48.5157692307692,-48.5157692307692
55.929,24.853125,-49.146875,-49.146875,-49.146875
56.674,25.3574666666667,-48.6425333333333,-48.6425333333333,-48.6425333333333
57.42,26.1293333333333,-47.8706666666667,-47.8706666666667,-47.8706666666667
58.166,23.8858333333333,-50.1141666666666,-50.1141666666666,-50.1141666666666
58.911,24.4160714285714,-49.5839285714286,-49.5839285714286,-49.5839285714286
59.657,24.6027906976744,-49.3972093023256,-49.3972093023256,-49.3972093023256
60.403,24.1325301204819,-49.8674698795181,-49.8674698795181,-49.8674698795181
61.149,24.5309638554217,-49.4690361445783,-49.4690361445783,-49.4690361445783
61.894,24.1684210526316,-49.8315789473684,-49.8315789473684,-49.8315789473684
62.64,24.1665753424658,-49.8334246575342,-49.8334246575342,-49.8334246575342
63.386,24.9773493975904,-49.0226506024096,-49.0226506024096,-49.0226506024096
64.131,22.9246987951807,-51.0753012048193,-51.0753012048193,-51.0753012048193
64.877,22.6346575342466,-51.3653424657534,-51.3653424657534,-51.3653424657534
65.623,23.0251807228916,-50.9748192771084,-50.9748192771084,-50.9748192771084
66.369,22.5529268292683,-51.4470731707317,-51.4470731707317,-51.4470731707317
67.114,22.651038961039,-51.348961038961,-51.348961038961,-51.348961038961
67.86,23.0912987012987,-50.9087012987013,-50.9087012987013,-50.9087012987013
68.606,22.3583132530121,-51.6416867469879,-51.6416867469879,-51.6416867469879
69.351,21.1608,-52.8392,-52.8392,-52.8392
70.097,22.8824324324324,-51.1175675675675,-51.1175675675675,-51.1175675675675
70.843,22.9370967741936,-51.0629032258064,-51.0629032258064,-51.0629032258064
71.589,21.5683561643836,-52.4316438356164,-52.4316438356164,-52.4316438356164
72.334,22.3675,-51.6325,-51.6325,-51.6325
73.08,21.195,-52.805,-52.805,-52.805
73.826,20.3593506493507,-53.6406493506493,-53.6406493506493,-53.6406493506493
74.571,19.9664,-54.0336,-54.0336,-54.0336
75.317,20.2309210526316,-53.7690789473684,-53.7690789473684,-53.7690789473684
76.063,20.979125,-53.020875,-53.020875,-53.020875
76.809,19.3969230769231,-54.6030769230769,-54.6030769230769,-54.6030769230769
77.554,18.5195714285714,-55.4804285714286,-55.4804285714286,-55.4804285714286
78.3,19.4668421052632,-54.5331578947368,-54.5331578947368,-54.5331578947368
79.046,18.3287012987013,-55.6712987012987,-55.6712987012987,-55.6712987012987
