dir,snr,rx_f28,rx_f60,rx_f73
0,18.6721176470588,-55.3278823529412,-55.3278823529412,-55.3278823529412
0.746,16.6057894736842,-57.3942105263158,-57.3942105263158,-57.3942105263158
1.491,16.5781578947368,-57.4218421052632,-57.4218421052632,-57.4218421052632
2.237,16.9880487804878,-57.0119512195122,-57.0119512195122,-57.0119512195122
2.983,16.179375,-57.820625,-57.820625,-57.820625
3.729,16.7490361445783,-57.2509638554217,-57.2509638554217,-57.2509638554217
4.474,16.8589156626506,-57.1410843373494,-57.1410843373494,-57.1410843373494
5.22,15.7677108433735,-58.2322891566265,-58.2322891566265,-58.2322891566265
5.966,15.4735365853659,-58.5264634146341,-58.5264634146341,-58.5264634146341
6.711,17.28975,-56.71025,-56.71025,-56.71025
7.457,16.5882142857143,-57.4117857142857,-57.4117857142857,-57.4117857142857
8.203,16.4607228915663,-57.5392771084337,-57.5392771084337,-57.5392771084337
8.949,17.3633333333333,-56.6366666666667,-56.6366666666667,-56.6366666666667
9.694,17.7084146341463,-56.2915853658537,-56.2915853658537,-56.2915853658537
10.44,17.6334146341464,-56.3665853658537,-56.3665853658537,-56.3665853658537
11.186,19.7767901234568,-54.2232098765432,-54.2232098765432,-54.2232098765432
11.931,20.2060493827161,-53.7939506172839,-53.7939506172839,-53.7939506172839
12.677,20.0178313253012,-53.9821686746988,-53.9821686746988,-53.9821686746988
13.423,21.44475,-52.55525,-52.55525,-52.55525
14.169,22.4213414634146,-51.5786585365854,-51.5786585365854,-51.5786585365854
14.914,23.73575,-50.26425,-50.26425,-50.26425
15.66,23.6240740740741,-50.3759259259259,-50.3759259259259,-50.3759259259259
16.406,25.3386842105263,-48.6613157894737,-48.6613157894737,-48.6613157894737
17.151,25.3253947368421,-48.6746052631579,-48.6746052631579,-48.6746052631579
17.897,25.9316049382716,-48.0683950617284,-48.0683950617284,-48.0683950617284
18.643,26.570843373494,-47.429156626506,-47.429156626506,-47.429156626506
19.389,26.6842105263158,-47.3157894736842,-47.3157894736842,-47.3157894736842
20.134,27.153875,-46.846125,-46.846125,-46.846125
20.88,27.575,-46.425,-46.425,-46.425
21.626,28.0407228915663,-45.9592771084337,-45.9592771084337,-45.9592771084337
22.371,28.2706024096386,-45.7293975903614,-45.7293975903614,-45.7293975903614
23.117,27.9546666666667,-46.0453333333333,-46.0453333333333,-46.0453333333333
23.863,28.8124390243903,-45.1875609756097,-45.1875609756097,-45.1875609756097
24.609,28.7296590909091,-45.2703409090909,-45.2703409090909,-45.2703409090909
25.354,28.1225301204819,-45.8774698795181,-45.8774698795181,-45.8774698795181
26.1,28.428625,-45.571375,-45.571375,-45.571375
26.846,27.5692771084337,-46.4307228915663,-46.4307228915663,-46.4307228915663
27.591,29.6548192771084,-44.3451807228916,-44.3451807228916,-44.3451807228916
28.337,27.5939759036145,-46.4060240963855,-46.4060240963855,-46.4060240963855
