dir,snr,rx_f28,rx_f60,rx_f73
0,30.7964705882353,-43.2035294117647,-43.2035294117647,-43.2035294117647
0.746,29.5098684210526,-44.4901315789474,-44.4901315789474,-44.4901315789474
1.491,28.1713157894737,-45.8286842105263,-45.8286842105263,-45.8286842105263
2.237,27.5885365853659,-46.4114634146341,-46.4114634146341,-46.4114634146341
2.983,25.708375,-48.291625,-48.291625,-48.291625
3.729,24.6028915662651,-49.3971084337349,-49.3971084337349,-49.3971084337349
4.474,22.173734939759,-51.826265060241,-51.826265060241,-51.826265060241
5.22,20.1779518072289,-53.8220481927711,-53.8220481927711,-53.8220481927711
5.966,19.5639024390244,-54.4360975609756,-54.4360975609756,-54.4360975609756
6.711,22.823625,-51.176375,-51.176375,-51.176375
7.457,24.085,-49.915,-49.915,-49.915
8.203,26.3127710843374,-47.6872289156626,-47.6872289156626,-47.6872289156626
8.949,28.3239393939394,-45.6760606060606,-45.6760606060606,-45.6760606060606
9.694,28.879756097561,-45.120243902439,-45.120243902439,-45.120243902439
10.44,28.8358536585366,-45.1641463414634,-45.1641463414634,-45.1641463414634
11.186,31.0192592592593,-42.9807407407407,-42.9807407407407,-42.9807407407407
11.931,31.0766666666667,-42.9233333333333,-42.9233333333333,-42.9233333333333
12.677,30.165421686747,-43.834578313253,-43.834578313253,-43.834578313253
13.423,30.667,-43.333,-43.333,-43.333
14.169,30.6064634146342,-43.3935365853658,-43.3935365853658,-43.3935365853658
14.914,30.9255,-43.0745,-43.0745,-43.0745
15.66,29.203950617284,-44.796049382716,-44.796049382716,-44.796049382716
16.406,28.8184210526316,-45.1815789473684,-45.1815789473684,-45.1815789473684
17.151,27.3705263157895,-46.6294736842105,-46.6294736842105,-46.6294736842105
17.897,25.7633333333333,-48.2366666666667,-48.2366666666667,-48.2366666666667
18.643,25.0450602409639,-48.9549397590361,-48.9549397590361,-48.9549397590361
19.389,23.1371052631579,-50.8628947368421,-50.8628947368421,-50.8628947368421
20.134,19.503,-54.497,-54.497,-54.497
20.88,20.5270731707317,-53.4729268292683,-53.4729268292683,-53.4729268292683
21.626,22.8602409638554,-51.1397590361446,-51.1397590361446,-51.1397590361446
22.371,23.0312048192771,-50.9687951807229,-50.9687951807229,-50.9687951807229
23.117,24.054,-49.946,-49.946,-49.946
23.863,26.1110975609756,-47.8889024390244,-47.8889024390244,-47.8889024390244
24.609,26.5815909090909,-47.4184090909091,-47.4184090909091,-47.4184090909091
25.354,26.9532530120482,-47.0467469879518,-47.0467469879518,-47.0467469879518
26.1,28.000125,-45.999875,-45.999875,-45.999875
26.846,27.6375903614458,-46.3624096385542,-46.3624096385542,-46.3624096385542
27.591,30.0148192771085,-43.9851807228915,-43.9851807228915,-43.9851807228915
28.337,28.2906024096386,-45.7093975903614,-45.7093975903614,-45.7093975903614
29.083,28.58575,-45.41425,-45.41425,-45.41425
29.829,29.4503488372093,-44.5496511627907,-44.5496511627907,-44.5496511627907
30.574,29.0545679012346,-44.9454320987654,-44.9454320987654,-44.9454320987654
31.32,28.2921518987342,-45.7078481012658,-45.7078481012658,-45.7078481012658
32.066,26.7937837837838,-47.2062162162162,-47.2062162162162,-47.2062162162162
32.811,26.3403658536586,-47.6596341463414,-47.6596341463414,-47.6596341463414
33.557,25.2246987951807,-48.7753012048193,-48.7753012048193,-48.7753012048193
34.303,24.1582926829268,-49.8417073170732,-49.8417073170732,-49.8417073170732
35.049,23.2860493827161,-50.7139506172839,-50.7139506172839,-50.7139506172839
35.794,22.3511764705882,-51.6488235294118,-51.6488235294118,-51.6488235294118
36.54,21.8514634146341,-52.1485365853658,-52.1485365853658,-52.1485365853658
37.286,20.4863855421687,-53.5136144578313,-53.5136144578313,-53.5136144578313
38.031,22.2989285714286,-51.7010714285714,-51.7010714285714,-51.7010714285714
38.777,22.9915294117647,-51.0084705882353,-51.0084705882353,-51.0084705882353
39.523,23.07825,-50.92175,-50.92175,-50.92175
40.269,24.2151219512195,-49.7848780487805,-49.7848780487805,-49.7848780487805
41.014,25.2771428571429,-48.7228571428571,-48.7228571428571,-48.7228571428571
41.76,26.193875,-47.806125,-47.806125,-47.806125
42.506,26.7886585365854,-47.2113414634146,-47.2113414634146,-47.2113414634146
