dir,snr,rx_f28,rx_f60,rx_f73
0,31.6737647058824,-42.3262352941176,-42.3262352941176,-42.3262352941176
0.746,31.3615789473684,-42.6384210526316,-42.6384210526316,-42.6384210526316
1.491,30.1908108108108,-43.8091891891892,-43.8091891891892,-43.8091891891892
2.237,31.1104938271605,-42.8895061728395,-42.8895061728395,-42.8895061728395
2.983,30.4849367088608,-43.5150632911392,-43.5150632911392,-43.5150632911392
3.729,31.3441975308642,-42.6558024691358,-42.6558024691358,-42.6558024691358
4.474,31.2662195121951,-42.7337804878049,-42.7337804878049,-42.7337804878049
5.22,30.591125,-43.408875,-43.408875,-43.408875
5.966,29.541,-44.459,-44.459,-44.459
6.711,31.6659493670886,-42.3340506329114,-42.3340506329114,-42.3340506329114
7.457,30.4104761904762,-43.5895238095238,-43.5895238095238,-43.5895238095238
8.203,30.6930769230769,-43.3069230769231,-43.3069230769231,-43.3069230769231
8.949,31.1140909090909,-42.8859090909091,-42.8859090909091,-42.8859090909091
9.694,30.596625,-43.403375,-43.403375,-43.403375
10.44,29.801875,-44.198125,-44.198125,-44.198125
11.186,31.0695,-42.9305,-42.9305,-42.9305
11.931,30.9746913580247,-43.0253086419753,-43.0253086419753,-43.0253086419753
12.677,29.9383132530121,-44.0616867469879,-44.0616867469879,-44.0616867469879
13.423,30.5505,-43.4495,-43.4495,-43.4495
14.169,30.8213580246914,-43.1786419753086,-43.1786419753086,-43.1786419753086
14.914,31.4062820512821,-42.5937179487179,-42.5937179487179,-42.5937179487179
15.66,30.54725,-43.45275,-43.45275,-43.45275
16.406,30.6540789473684,-43.3459210526316,-43.3459210526316,-43.3459210526316
17.151,30.431052631579,-43.568947368421,-43.568947368421,-43.568947368421
17.897,30.8664197530864,-43.1335802469136,-43.1335802469136,-43.1335802469136
18.643,31.3657831325301,-42.6342168674699,-42.6342168674699,-42.6342168674699
19.389,30.8970666666667,-43.1029333333333,-43.1029333333333,-43.1029333333333
20.134,30.59825,-43.40175,-43.40175,-43.40175
