dir,snr,rx_f28,rx_f60,rx_f73
0,27.656705882353,-46.343294117647,-46.343294117647,-46.343294117647
0.746,26.308552631579,-47.691447368421,-47.691447368421,-47.691447368421
1.491,25.6834210526316,-48.3165789473684,-48.3165789473684,-48.3165789473684
2.237,26.4458536585366,-47.5541463414634,-47.5541463414634,-47.5541463414634
2.983,25.46275,-48.53725,-48.53725,-48.53725
3.729,25.850843373494,-48.149156626506,-48.149156626506,-48.149156626506
4.474,25.2107228915663,-48.7892771084337,-48.7892771084337,-48.7892771084337
5.22,24.0684337349398,-49.9315662650602,-49.9315662650602,-49.9315662650602
5.966,23.0671951219512,-50.9328048780488,-50.9328048780488,-50.9328048780488
6.711,24.3645,-49.6355,-49.6355,-49.6355
7.457,22.5197619047619,-51.4802380952381,-51.4802380952381,-51.4802380952381
8.203,21.0574698795181,-52.9425301204819,-52.9425301204819,-52.9425301204819
8.949,20.0556060606061,-53.9443939393939,-53.9443939393939,-53.9443939393939
9.694,19.3074390243902,-54.6925609756098,-54.6925609756098,-54.6925609756098
10.44,18.345243902439,-55.654756097561,-55.654756097561,-55.654756097561
11.186,20.1996296296296,-53.8003703703704,-53.8003703703704,-53.8003703703704
11.931,19.8761728395062,-54.1238271604938,-54.1238271604938,-54.1238271604938
12.677,19.0301204819277,-54.9698795180723,-54.9698795180723,-54.9698795180723
13.423,20.0895,-53.9105,-53.9105,-53.9105
14.169,21.0770731707317,-52.9229268292683,-52.9229268292683,-52.9229268292683
14.914,22.258,-51.742,-51.742,-51.742
15.66,22.2222222222222,-51.7777777777778,-51.7777777777778,-51.7777777777778
16.406,23.0314473684211,-50.9685526315789,-50.9685526315789,-50.9685526315789
17.151,23.6446052631579,-50.3553947368421,-50.3553947368421,-50.3553947368421
17.897,23.8083950617284,-50.1916049382716,-50.1916049382716,-50.1916049382716
18.643,24.3713253012048,-49.6286746987952,-49.6286746987952,-49.6286746987952
19.389,24.4380263157895,-49.5619736842105,-49.5619736842105,-49.5619736842105
20.134,24.281625,-49.718375,-49.718375,-49.718375
20.88,24.7639024390244,-49.2360975609756,-49.2360975609756,-49.2360975609756
21.626,25.2771084337349,-48.7228915662651,-48.7228915662651,-48.7228915662651
22.371,24.6750602409639,-49.3249397590361,-49.3249397590361,-49.3249397590361
23.117,24.4210666666667,-49.5789333333333,-49.5789333333333,-49.5789333333333
23.863,24.8528048780488,-49.1471951219512,-49.1471951219512,-49.1471951219512
24.609,24.3267045454546,-49.6732954545454,-49.6732954545454,-49.6732954545454
25.354,22.8936144578313,-51.1063855421687,-51.1063855421687,-51.1063855421687
26.1,23.00475,-50.99525,-50.99525,-50.99525
26.846,22.3214457831325,-51.6785542168675,-51.6785542168675,-51.6785542168675
27.591,23.4728915662651,-50.5271084337349,-50.5271084337349,-50.5271084337349
28.337,21.0128915662651,-52.9871084337349,-52.9871084337349,-52.9871084337349
29.083,21.10375,-52.89625,-52.89625,-52.89625
29.829,21.2418604651163,-52.7581395348837,-52.7581395348837,-52.7581395348837
30.574,21.4541975308642,-52.5458024691358,-52.5458024691358,-52.5458024691358
31.32,20.7154430379747,-53.2845569620253,-53.2845569620253,-53.2845569620253
32.066,20.382027027027,-53.617972972973,-53.617972972973,-53.617972972973
32.811,21.35,-52.65,-52.65,-52.65
33.557,21.3074698795181,-52.6925301204819,-52.6925301204819,-52.6925301204819
34.303,21.365243902439,-52.634756097561,-52.634756097561,-52.634756097561
35.049,21.5123456790124,-52.4876543209876,-52.4876543209876,-52.4876543209876
35.794,21.5994117647059,-52.4005882352941,-52.4005882352941,-52.4005882352941
36.54,22.0536585365854,-51.9463414634146,-51.9463414634146,-51.9463414634146
37.286,21.5132530120482,-52.4867469879518,-52.4867469879518,-52.4867469879518
38.031,22.7409523809524,-51.2590476190476,-51.2590476190476,-51.2590476190476
38.777,22.5145882352941,-51.4854117647059,-51.4854117647059,-51.4854117647059
39.523,22.471125,-51.528875,-51.528875,-51.528875
40.269,22.3812195121951,-51.6187804878049,-51.6187804878049,-51.6187804878049
41.014,22.5196103896104,-51.4803896103896,-51.4803896103896,-51.4803896103896
41.76,22.897,-51.103,-51.103,-51.103
42.506,22.760243902439,-51.239756097561,-51.239756097561,-51.239756097561
43.251,22.253950617284,-51.746049382716,-51.746049382716,-51.746049382716
43.997,21.6003571428572,-52.3996428571428,-52.3996428571428,-52.3996428571428
44.743,22.5116049382716,-51.4883950617284,-51.4883950617284,-51.4883950617284
45.489,22.3284337349398,-51.6715662650602,-51.6715662650602,-51.6715662650602
46.234,21.1785714285714,-52.8214285714286,-52.8214285714286,-52.8214285714286
46.98,21.4744578313253,-52.5255421686747,-52.5255421686747,-52.5255421686747
47.726,20.0687804878049,-53.9312195121951,-53.9312195121951,-53.9312195121951
48.471,19.8472619047619,-54.1527380952381,-54.1527380952381,-54.1527380952381
49.217,20.5255952380952,-53.4744047619048,-53.4744047619048,-53.4744047619048
49.963,19.7089024390244,-54.2910975609756,-54.2910975609756,-54.2910975609756
50.709,19.0884146341463,-54.9115853658537,-54.9115853658537,-54.9115853658537
51.454,18.9453086419753,-55.0546913580247,-55.0546913580247,-55.0546913580247
52.2,18.6526136363637,-55.3473863636363,-55.3473863636363,-55.3473863636363
52.946,17.9215662650602,-56.0784337349398,-56.0784337349398,-56.0784337349398
53.691,18.1848051948052,-55.8151948051948,-55.8151948051948,-55.8151948051948
54.437,15.69625,-58.30375,-58.30375,-58.30375
55.183,16.5302564102564,-57.4697435897436,-57.4697435897436,-57.4697435897436
55.929,16.078625,-57.921375,-57.921375,-57.921375
56.674,17.4545333333333,-56.5454666666667,-56.5454666666667,-56.5454666666667
57.42,18.4485333333333,-55.5514666666667,-55.5514666666667,-55.5514666666667
58.166,17.0181944444444,-56.9818055555556,-56.9818055555556,-56.9818055555556
58.911,17.5101190476191,-56.4898809523809,-56.4898809523809,-56.4898809523809
59.657,17.3793023255814,-56.6206976744186,-56.6206976744186,-56.6206976744186
60.403,17.8887951807229,-56.1112048192771,-56.1112048192771,-56.1112048192771
61.149,19.2714457831325,-54.7285542168675,-54.7285542168675,-54.7285542168675
61.894,18.1123684210526,-55.8876315789474,-55.8876315789474,-55.8876315789474
62.64,18.5506849315069,-55.4493150684931,-55.4493150684931,-55.4493150684931
63.386,19.6861445783133,-54.3138554216867,-54.3138554216867,-54.3138554216867
64.131,18.2086746987952,-55.7913253012048,-55.7913253012048,-55.7913253012048
64.877,18.6469863013699,-55.3530136986301,-55.3530136986301,-55.3530136986301
65.623,18.3715662650602,-55.6284337349398,-55.6284337349398,-55.6284337349398
66.369,17.924512195122,-56.075487804878,-56.075487804878,-56.075487804878
67.114,17.6288311688312,-56.3711688311688,-56.3711688311688,-56.3711688311688
67.86,17.7375324675325,-56.2624675324675,-56.2624675324675,-56.2624675324675
68.606,17.4234939759036,-56.5765060240964,-56.5765060240964,-56.5765060240964
69.351,16.8448,-57.1552,-57.1552,-57.1552
70.097,17.2694594594595,-56.7305405405405,-56.7305405405405,-56.7305405405405
70.843,16.9817741935484,-57.0182258064516,-57.0182258064516,-57.0182258064516
71.589,16.1271232876712,-57.8728767123288,-57.8728767123288,-57.8728767123288
72.334,17.7520833333333,-56.2479166666667,-56.2479166666667,-56.2479166666667
73.08,16.5882857142857,-57.4117142857143,-57.4117142857143,-57.4117142857143
73.826,15.7255844155844,-58.2744155844156,-58.2744155844156,-58.2744155844156
74.571,16.0438666666667,-57.9561333333333,-57.9561333333333,-57.9561333333333
75.317,16.5042105263158,-57.4957894736842,-57.4957894736842,-57.4957894736842
76.063,18.6355,-55.3645,-55.3645,-55.3645
76.809,17.5372307692308,-56.4627692307692,-56.4627692307692,-56.4627692307692
77.554,16.3424285714286,-57.6575714285714,-57.6575714285714,-57.6575714285714
78.3,17.8448684210526,-56.1551315789474,-56.1551315789474,-56.1551315789474
79.046,18.5028571428572,-55.4971428571428,-55.4971428571428,-55.4971428571428
79.791,19.7719736842105,-54.2280263157894,-54.2280263157894,-54.2280263157894
80.537,19.6644776119403,-54.3355223880597,-54.3355223880597,-54.3355223880597
81.283,20.8297142857143,-53.1702857142857,-53.1702857142857,-53.1702857142857
82.029,20.487,-53.513,-53.513,-53.513
82.774,22.4952380952381,-51.5047619047619,-51.5047619047619,-51.5047619047619
83.52,22.1144155844156,-51.8855844155844,-51.8855844155844,-51.8855844155844
84.266,21.268051948052,-52.731948051948,-52.731948051948,-52.731948051948
85.011,19.8569879518072,-54.1430120481928,-54.1430120481928,-54.1430120481928
85.757,21.9813698630137,-52.0186301369863,-52.0186301369863,-52.0186301369863
86.503,22.0673684210527,-51.9326315789474,-51.9326315789474,-51.9326315789474
87.249,21.5768,-52.4232,-52.4232,-52.4232
87.994,21.9155882352941,-52.0844117647059,-52.0844117647059,-52.0844117647059
88.74,22.5623684210526,-51.4376315789473,-51.4376315789473,-51.4376315789473
89.486,22.3737662337662,-51.6262337662338,-51.6262337662338,-51.6262337662338
90.231,23.1834285714286,-50.8165714285714,-50.8165714285714,-50.8165714285714
90.977,23.3805797101449,-50.6194202898551,-50.6194202898551,-50.6194202898551
91.723,24.4889855072464,-49.5110144927536,-49.5110144927536,-49.5110144927536
92.469,23.9928947368421,-50.0071052631579,-50.0071052631579,-50.0071052631579
93.214,24.1308,-49.8692,-49.8692,-49.8692
93.96,24.4859210526316,-49.5140789473684,-49.5140789473684,-49.5140789473684
94.706,23.98,-50.02,-50.02,-50.02
95.451,23.8358441558442,-50.1641558441558,-50.1641558441558,-50.1641558441558
96.197,24.02325,-49.97675,-49.97675,-49.97675
96.943,25.0260563380282,-48.9739436619718,-48.9739436619718,-48.9739436619718
97.689,25.3335064935065,-48.6664935064935,-48.6664935064935,-48.6664935064935
98.434,25.7936486486487,-48.2063513513513,-48.2063513513513,-48.2063513513513
99.18,27.5736231884058,-46.4263768115942,-46.4263768115942,-46.4263768115942
99.926,27.0362666666667,-46.9637333333333,-46.9637333333333,-46.9637333333333
100.671,27.0701470588235,-46.9298529411765,-46.9298529411765,-46.9298529411765
101.417,29.3140243902439,-44.6859756097561,-44.6859756097561,-44.6859756097561
102.163,27.2641558441559,-46.7358441558441,-46.7358441558441,-46.7358441558441
102.909,29.01075,-44.98925,-44.98925,-44.98925
103.654,29.1879518072289,-44.8120481927711,-44.8120481927711,-44.8120481927711
104.4,28.2532142857143,-45.7467857142857,-45.7467857142857,-45.7467857142857
105.146,28.7748648648649,-45.2251351351351,-45.2251351351351,-45.2251351351351
105.891,30.9765432098766,-43.0234567901234,-43.0234567901234,-43.0234567901234
106.637,30.7316,-43.2684,-43.2684,-43.2684
107.383,29.88,-44.12,-44.12,-44.12
108.129,30.1070731707317,-43.8929268292683,-43.8929268292683,-43.8929268292683
