dir,snr,rx_f28,rx_f60,rx_f73
0,16.4822222222222,-57.5177777777778,-57.5177777777778,-57.5177777777778
0.746,15.4447297297297,-58.5552702702703,-58.5552702702703,-58.5552702702703
1.491,16.0769333333333,-57.9230666666667,-57.9230666666667,-57.9230666666667
2.237,17.5193827160494,-56.4806172839506,-56.4806172839506,-56.4806172839506
2.983,16.9843037974684,-57.0156962025316,-57.0156962025316,-57.0156962025316
3.729,18.37975,-55.62025,-55.62025,-55.62025
4.474,19.487,-54.513,-54.513,-54.513
5.22,19.1338271604938,-54.8661728395062,-54.8661728395062,-54.8661728395062
5.966,18.624358974359,-55.375641025641,-55.375641025641,-55.375641025641
6.711,20.7705333333333,-53.2294666666667,-53.2294666666667,-53.2294666666667
7.457,20.717125,-53.282875,-53.282875,-53.282875
8.203,20.7217948717949,-53.2782051282051,-53.2782051282051,-53.2782051282051
8.949,21.03703125,-52.96296875,-52.96296875,-52.96296875
9.694,20.65325,-53.34675,-53.34675,-53.34675
10.44,19.8472151898734,-54.1527848101266,-54.1527848101266,-54.1527848101266
11.186,22.0245569620253,-51.9754430379747,-51.9754430379747,-51.9754430379747
11.931,21.8688157894737,-52.1311842105263,-52.1311842105263,-52.1311842105263
12.677,21.0716666666667,-52.9283333333333,-52.9283333333333,-52.9283333333333
13.423,21.9480769230769,-52.0519230769231,-52.0519230769231,-52.0519230769231
14.169,22.5888157894737,-51.4111842105263,-51.4111842105263,-51.4111842105263
14.914,23.8677631578948,-50.1322368421052,-50.1322368421052,-50.1322368421052
15.66,23.5247435897436,-50.4752564102564,-50.4752564102564,-50.4752564102564
16.406,24.4804054054054,-49.5195945945946,-49.5195945945946,-49.5195945945946
17.151,24.8548648648649,-49.1451351351351,-49.1451351351351,-49.1451351351351
17.897,25.3467088607595,-48.6532911392405,-48.6532911392405,-48.6532911392405
18.643,25.992962962963,-48.007037037037,-48.007037037037,-48.007037037037
19.389,26.0962666666667,-47.9037333333333,-47.9037333333333,-47.9037333333333
20.134,26.2838461538462,-47.7161538461538,-47.7161538461538,-47.7161538461538
20.88,26.6440740740741,-47.3559259259259,-47.3559259259259,-47.3559259259259
21.626,27.3725,-46.6275,-46.6275,-46.6275
22.371,27.4448101265823,-46.5551898734177,-46.5551898734177,-46.5551898734177
23.117,27.0105555555556,-46.9894444444444,-46.9894444444444,-46.9894444444444
23.863,27.8530263157895,-46.1469736842105,-46.1469736842105,-46.1469736842105
24.609,27.075,-46.925,-46.925,-46.925
25.354,26.22975,-47.77025,-47.77025,-47.77025
26.1,26.2348717948718,-47.7651282051282,-47.7651282051282,-47.7651282051282
26.846,25.4,-48.6,-48.6,-48.6
27.591,27.059512195122,-46.940487804878,-46.940487804878,-46.940487804878
28.337,24.319512195122,-49.680487804878,-49.680487804878,-49.680487804878
29.083,23.6778481012658,-50.3221518987342,-50.3221518987342,-50.3221518987342
29.829,23.9133734939759,-50.0866265060241,-50.0866265060241,-50.0866265060241
30.574,23.1848148148148,-50.8151851851852,-50.8151851851852,-50.8151851851852
31.32,21.3333333333333,-52.6666666666667,-52.6666666666667,-52.6666666666667
32.066,19.8423611111111,-54.1576388888889,-54.1576388888889,-54.1576388888889
32.811,19.7534615384615,-54.2465384615385,-54.2465384615385,-54.2465384615385
33.557,18.8301219512195,-55.1698780487805,-55.1698780487805,-55.1698780487805
34.303,17.9148148148148,-56.0851851851852,-56.0851851851852,-56.0851851851852
35.049,17.1870886075949,-56.8129113924051,-56.8129113924051,-56.8129113924051
35.794,17.1969411764706,-56.8030588235294,-56.8030588235294,-56.8030588235294
36.54,17.5876543209877,-56.4123456790123,-56.4123456790123,-56.4123456790123
37.286,16.84,-57.16,-57.16,-57.16
38.031,17.989358974359,-56.010641025641,-56.010641025641,-56.010641025641
38.777,17.7140243902439,-56.2859756097561,-56.2859756097561,-56.2859756097561
39.523,17.6307894736842,-56.3692105263158,-56.3692105263158,-56.3692105263158
40.269,18.6323076923077,-55.3676923076923,-55.3676923076923,-55.3676923076923
41.014,18.7530136986301,-55.2469863013699,-55.2469863013699,-55.2469863013699
